_id,has_rain,has_rain_1,has_rain_2,has_rain_3,has_rain_4,has_rain_5,has_rain_6,humidity_avg_1,humidity_avg_2,humidity_avg_3,humidity_avg_4,humidity_avg_5,humidity_avg_6,humidity_fall_1,humidity_fall_2,humidity_fall_3,humidity_fall_4,humidity_fall_5,humidity_fall_6,humidity_max_1,humidity_max_2,humidity_max_3,humidity_max_4,humidity_max_5,humidity_max_6,humidity_min_1,humidity_min_2,humidity_min_3,humidity_min_4,humidity_min_5,humidity_min_6,humidity_rise_1,humidity_rise_2,humidity_rise_3,humidity_rise_4,humidity_rise_5,humidity_rise_6,humidity_steady_1,humidity_steady_2,humidity_steady_3,humidity_steady_4,humidity_steady_5,humidity_steady_6,light_avg_1,light_avg_2,light_avg_3,light_avg_4,light_avg_5,light_avg_6,light_fall_1,light_fall_2,light_fall_3,light_fall_4,light_fall_5,light_fall_6,light_max_1,light_max_2,light_max_3,light_max_4,light_max_5,light_max_6,light_min_1,light_min_2,light_min_3,light_min_4,light_min_5,light_min_6,light_rise_1,light_rise_2,light_rise_3,light_rise_4,light_rise_5,light_rise_6,light_steady_1,light_steady_2,light_steady_3,light_steady_4,light_steady_5,light_steady_6,pressure_avg_1,pressure_avg_2,pressure_avg_3,pressure_avg_4,pressure_avg_5,pressure_avg_6,pressure_fall_1,pressure_fall_2,pressure_fall_3,pressure_fall_4,pressure_fall_5,pressure_fall_6,pressure_max_1,pressure_max_2,pressure_max_3,pressure_max_4,pressure_max_5,pressure_max_6,pressure_min_1,pressure_min_2,pressure_min_3,pressure_min_4,pressure_min_5,pressure_min_6,pressure_rise_1,pressure_rise_2,pressure_rise_3,pressure_rise_4,pressure_rise_5,pressure_rise_6,pressure_steady_1,pressure_steady_2,pressure_steady_3,pressure_steady_4,pressure_steady_5,pressure_steady_6,rain_avg_1,rain_avg_2,rain_avg_3,rain_avg_4,rain_avg_5,rain_avg_6,rain_fall_1,rain_fall_2,rain_fall_3,rain_fall_4,rain_fall_5,rain_fall_6,rain_max_1,rain_max_2,rain_max_3,rain_max_4,rain_max_5,rain_max_6,rain_min_1,rain_min_2,rain_min_3,rain_min_4,rain_min_5,rain_min_6,rain_rise_1,rain_rise_2,rain_rise_3,rain_rise_4,rain_rise_5,rain_rise_6,rain_steady_1,rain_steady_2,rain_steady_3,rain_steady_4,rain_steady_5,rain_steady_6,temperature_avg_1,temperature_avg_2,temperature_avg_3,temperature_avg_4,temperature_avg_5,temperature_avg_6,temperature_fall_1,temperature_fall_2,temperature_fall_3,temperature_fall_4,temperature_fall_5,temperature_fall_6,temperature_max_1,temperature_max_2,temperature_max_3,temperature_max_4,temperature_max_5,temperature_max_6,temperature_min_1,temperature_min_2,temperature_min_3,temperature_min_4,temperature_min_5,temperature_min_6,temperature_rise_1,temperature_rise_2,temperature_rise_3,temperature_rise_4,temperature_rise_5,temperature_rise_6,temperature_steady_1,temperature_steady_2,temperature_steady_3,temperature_steady_4,temperature_steady_5,temperature_steady_6
09_19_2017_1,0,1.0,0.0,0.0,0.0,0.0,0.0,55.52173913043478,69.17391304347827,44.95454545454545,46.17391304347826,54.130434782608695,76.47826086956522,15.0,4.0,4.0,10.0,14.0,7.0,82.0,84.0,52.0,50.0,71.0,81.0,43.0,53.0,42.0,43.0,40.0,72.0,1.0,15.0,10.0,10.0,8.0,10.0,7.0,4.0,8.0,3.0,1.0,6.0,0.0,0.0,87.27272727272727,167.8695652173913,1102.9130434782608,22.17391304347826,0.0,0.0,18.0,16.0,9.0,0.0,0.0,0.0,147.0,233.0,2338.0,165.0,0.0,0.0,0.0,143.0,192.0,0.0,0.0,0.0,1.0,4.0,14.0,7.0,23.0,23.0,3.0,3.0,0.0,16.0,1002.0434782608696,1001.9130434782609,1001.0,1002.3478260869565,1002.9565217391304,1001.2608695652174,1.0,0.0,0.0,2.0,0.0,0.0,1003.0,1002.0,1001.0,1003.0,1003.0,1003.0,1002.0,1001.0,1001.0,1001.0,1002.0,1000.0,2.0,2.0,1.0,1.0,2.0,4.0,20.0,21.0,21.0,20.0,21.0,19.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0,22.0,23.0,23.0,23.0,22.304347826086957,23.17391304347826,27.40909090909091,27.82608695652174,26.73913043478261,20.695652173913043,1.0,3.0,2.0,1.0,4.0,3.0,23.0,25.0,28.0,28.0,33.0,22.0,22.0,22.0,26.0,27.0,22.0,20.0,2.0,1.0,1.0,2.0,11.0,2.0,20.0,19.0,19.0,20.0,8.0,18.0
09_19_2017_2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.52173913043478,69.17391304347827,44.95454545454545,46.17391304347826,54.130434782608695,7.0,15.0,4.0,4.0,10.0,14.0,46.0,82.0,84.0,52.0,50.0,71.0,43.0,43.0,53.0,42.0,43.0,40.0,9.0,1.0,15.0,10.0,10.0,8.0,8.0,7.0,4.0,8.0,3.0,1.0,0.0,0.0,0.0,87.27272727272727,167.8695652173913,1102.9130434782608,0.0,0.0,0.0,18.0,16.0,9.0,169.0,0.0,0.0,147.0,233.0,2338.0,0.0,0.0,0.0,0.0,143.0,192.0,7.0,0.0,0.0,1.0,4.0,14.0,17.0,23.0,23.0,3.0,3.0,0.0,0.0,1002.0434782608696,1001.9130434782609,1001.0,1002.3478260869565,1002.9565217391304,0.0,1.0,0.0,0.0,2.0,0.0,1003.0,1003.0,1002.0,1001.0,1003.0,1003.0,1002.0,1002.0,1001.0,1001.0,1001.0,1002.0,2.0,2.0,2.0,1.0,1.0,2.0,22.0,20.0,21.0,21.0,20.0,21.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,21.0,23.0,22.0,23.0,23.0,0.0,22.304347826086957,23.17391304347826,27.40909090909091,27.82608695652174,26.73913043478261,2.0,1.0,3.0,2.0,1.0,4.0,22.0,23.0,25.0,28.0,28.0,33.0,20.0,22.0,22.0,26.0,27.0,22.0,2.0,2.0,1.0,1.0,2.0,11.0,20.0,20.0,19.0,19.0,20.0,8.0
09_19_2017_3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.52173913043478,69.17391304347827,44.95454545454545,46.17391304347826,5.0,7.0,15.0,4.0,4.0,10.0,52.0,46.0,82.0,84.0,52.0,50.0,39.0,43.0,43.0,53.0,42.0,43.0,11.0,9.0,1.0,15.0,10.0,10.0,8.0,8.0,7.0,4.0,8.0,3.0,0.0,0.0,0.0,0.0,87.27272727272727,167.8695652173913,5.0,0.0,0.0,0.0,18.0,16.0,1764.0,169.0,0.0,0.0,147.0,233.0,179.0,0.0,0.0,0.0,0.0,143.0,18.0,7.0,0.0,0.0,1.0,4.0,1.0,17.0,23.0,23.0,3.0,3.0,0.0,0.0,1002.0434782608696,1001.9130434782609,1001.0,1002.3478260869565,1.0,0.0,1.0,0.0,0.0,2.0,1003.0,1003.0,1003.0,1002.0,1001.0,1003.0,1002.0,1002.0,1002.0,1001.0,1001.0,1001.0,1.0,2.0,2.0,2.0,1.0,1.0,22.0,22.0,20.0,21.0,21.0,20.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,24.0,21.0,23.0,22.0,23.0,0.0,0.0,22.304347826086957,23.17391304347826,27.40909090909091,27.82608695652174,4.0,2.0,1.0,3.0,2.0,1.0,23.0,22.0,23.0,25.0,28.0,28.0,20.0,20.0,22.0,22.0,26.0,27.0,6.0,2.0,2.0,1.0,1.0,2.0,14.0,20.0,20.0,19.0,19.0,20.0
09_19_2017_4,0,0.0,0.0,0.0,1.0,0.0,0.0,54.26086956521739,0.0,0.0,55.52173913043478,69.17391304347827,44.95454545454545,5.0,5.0,7.0,15.0,4.0,4.0,57.0,52.0,46.0,82.0,84.0,52.0,51.0,39.0,43.0,43.0,53.0,42.0,11.0,11.0,9.0,1.0,15.0,10.0,7.0,8.0,8.0,7.0,4.0,8.0,341.60869565217394,0.0,0.0,0.0,0.0,87.27272727272727,14.0,5.0,0.0,0.0,0.0,18.0,618.0,1764.0,169.0,0.0,0.0,147.0,177.0,179.0,0.0,0.0,0.0,0.0,9.0,18.0,7.0,0.0,0.0,1.0,0.0,1.0,17.0,23.0,23.0,3.0,1000.9130434782609,0.0,0.0,1002.0434782608696,1001.9130434782609,1001.0,3.0,1.0,0.0,1.0,0.0,0.0,1002.0,1003.0,1003.0,1003.0,1002.0,1001.0,999.0,1002.0,1002.0,1002.0,1001.0,1001.0,1.0,1.0,2.0,2.0,2.0,1.0,19.0,22.0,22.0,20.0,21.0,21.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,24.0,24.0,21.0,23.0,22.0,24.043478260869566,0.0,0.0,22.304347826086957,23.17391304347826,27.40909090909091,1.0,4.0,2.0,1.0,3.0,2.0,25.0,23.0,22.0,23.0,25.0,28.0,23.0,20.0,20.0,22.0,22.0,26.0,4.0,6.0,2.0,2.0,1.0,1.0,18.0,14.0,20.0,20.0,19.0,19.0
09_19_2017_5,0,0.0,0.0,0.0,0.0,1.0,0.0,60.59090909090909,54.26086956521739,0.0,0.0,55.52173913043478,69.17391304347827,3.0,5.0,5.0,7.0,15.0,4.0,67.0,57.0,52.0,46.0,82.0,84.0,55.0,51.0,39.0,43.0,43.0,53.0,8.0,11.0,11.0,9.0,1.0,15.0,11.0,7.0,8.0,8.0,7.0,4.0,97.36363636363636,341.60869565217394,0.0,0.0,0.0,0.0,16.0,14.0,5.0,0.0,0.0,0.0,232.0,618.0,1764.0,169.0,0.0,0.0,0.0,177.0,179.0,0.0,0.0,0.0,4.0,9.0,18.0,7.0,0.0,0.0,2.0,0.0,1.0,17.0,23.0,23.0,998.4545454545455,1000.9130434782609,0.0,0.0,1002.0434782608696,1001.9130434782609,2.0,3.0,1.0,0.0,1.0,0.0,999.0,1002.0,1003.0,1003.0,1003.0,1002.0,998.0,999.0,1002.0,1002.0,1002.0,1001.0,3.0,1.0,1.0,2.0,2.0,2.0,17.0,19.0,22.0,22.0,20.0,21.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,23.0,24.0,24.0,21.0,23.0,25.681818181818183,24.043478260869566,0.0,0.0,22.304347826086957,23.17391304347826,2.0,1.0,4.0,2.0,1.0,3.0,26.0,25.0,23.0,22.0,23.0,25.0,25.0,23.0,20.0,20.0,22.0,22.0,2.0,4.0,6.0,2.0,2.0,1.0,18.0,18.0,14.0,20.0,20.0,19.0
09_20_2017_0,0,0.0,0.0,0.0,0.0,0.0,1.0,75.52173913043478,60.59090909090909,54.26086956521739,0.0,0.0,55.52173913043478,0.0,3.0,5.0,5.0,7.0,15.0,85.0,67.0,57.0,52.0,46.0,82.0,67.0,55.0,51.0,39.0,43.0,43.0,18.0,8.0,11.0,11.0,9.0,1.0,5.0,11.0,7.0,8.0,8.0,7.0,0.0,97.36363636363636,341.60869565217394,0.0,0.0,0.0,0.0,16.0,14.0,5.0,0.0,0.0,0.0,232.0,618.0,1764.0,169.0,0.0,0.0,0.0,177.0,179.0,0.0,0.0,0.0,4.0,9.0,18.0,7.0,0.0,23.0,2.0,0.0,1.0,17.0,23.0,999.0869565217391,998.4545454545455,1000.9130434782609,0.0,0.0,1002.0434782608696,2.0,2.0,3.0,1.0,0.0,1.0,1000.0,999.0,1002.0,1003.0,1003.0,1003.0,999.0,998.0,999.0,1002.0,1002.0,1002.0,3.0,3.0,1.0,1.0,2.0,2.0,18.0,17.0,19.0,22.0,22.0,20.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,22.0,23.0,24.0,24.0,21.0,22.82608695652174,25.681818181818183,24.043478260869566,0.0,0.0,22.304347826086957,3.0,2.0,1.0,4.0,2.0,1.0,24.0,26.0,25.0,23.0,22.0,23.0,21.0,25.0,23.0,20.0,20.0,22.0,1.0,2.0,4.0,6.0,2.0,2.0,19.0,18.0,18.0,14.0,20.0,20.0
09_20_2017_1,0,0.0,0.0,0.0,0.0,0.0,0.0,77.26086956521739,75.52173913043478,60.59090909090909,54.26086956521739,0.0,0.0,12.0,0.0,3.0,5.0,5.0,7.0,91.0,85.0,67.0,57.0,52.0,46.0,57.0,67.0,55.0,51.0,39.0,43.0,7.0,18.0,8.0,11.0,11.0,9.0,4.0,5.0,11.0,7.0,8.0,8.0,0.0,0.0,97.36363636363636,341.60869565217394,0.0,0.0,0.0,0.0,16.0,14.0,5.0,0.0,0.0,0.0,232.0,618.0,1764.0,169.0,0.0,0.0,0.0,177.0,179.0,0.0,0.0,0.0,4.0,9.0,18.0,7.0,23.0,23.0,2.0,0.0,1.0,17.0,999.0434782608696,999.0869565217391,998.4545454545455,1000.9130434782609,0.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,1000.0,1000.0,999.0,1002.0,1003.0,1003.0,999.0,999.0,998.0,999.0,1002.0,1002.0,2.0,3.0,3.0,1.0,1.0,2.0,20.0,18.0,17.0,19.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,22.0,23.0,24.0,24.0,20.347826086956523,22.82608695652174,25.681818181818183,24.043478260869566,0.0,0.0,1.0,3.0,2.0,1.0,4.0,2.0,21.0,24.0,26.0,25.0,23.0,22.0,20.0,21.0,25.0,23.0,20.0,20.0,1.0,1.0,2.0,4.0,6.0,2.0,21.0,19.0,18.0,18.0,14.0,20.0
09_20_2017_2,1,0.0,0.0,0.0,0.0,0.0,0.0,59.869565217391305,77.26086956521739,75.52173913043478,60.59090909090909,54.26086956521739,0.0,6.0,12.0,0.0,3.0,5.0,5.0,62.0,91.0,85.0,67.0,57.0,52.0,57.0,57.0,67.0,55.0,51.0,39.0,6.0,7.0,18.0,8.0,11.0,11.0,11.0,4.0,5.0,11.0,7.0,8.0,5.608695652173913,0.0,0.0,97.36363636363636,341.60869565217394,0.0,0.0,0.0,0.0,16.0,14.0,5.0,49.0,0.0,0.0,232.0,618.0,1764.0,0.0,0.0,0.0,0.0,177.0,179.0,6.0,0.0,0.0,4.0,9.0,18.0,17.0,23.0,23.0,2.0,0.0,1.0,998.9130434782609,999.0434782608696,999.0869565217391,998.4545454545455,1000.9130434782609,0.0,0.0,1.0,2.0,2.0,3.0,1.0,999.0,1000.0,1000.0,999.0,1002.0,1003.0,998.0,999.0,999.0,998.0,999.0,1002.0,2.0,2.0,3.0,3.0,1.0,1.0,21.0,20.0,18.0,17.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,22.0,23.0,24.0,20.0,20.347826086956523,22.82608695652174,25.681818181818183,24.043478260869566,0.0,0.0,1.0,3.0,2.0,1.0,4.0,20.0,21.0,24.0,26.0,25.0,23.0,20.0,20.0,21.0,25.0,23.0,20.0,1.0,1.0,1.0,2.0,4.0,6.0,22.0,21.0,19.0,18.0,18.0,14.0
09_20_2017_3,0,1.0,0.0,0.0,0.0,0.0,0.0,62.391304347826086,59.869565217391305,77.26086956521739,75.52173913043478,60.59090909090909,54.26086956521739,5.0,6.0,12.0,0.0,3.0,5.0,67.0,62.0,91.0,85.0,67.0,57.0,57.0,57.0,57.0,67.0,55.0,51.0,10.0,6.0,7.0,18.0,8.0,11.0,8.0,11.0,4.0,5.0,11.0,7.0,251.2608695652174,5.608695652173913,0.0,0.0,97.36363636363636,341.60869565217394,10.0,0.0,0.0,0.0,16.0,14.0,644.0,49.0,0.0,0.0,232.0,618.0,38.0,0.0,0.0,0.0,0.0,177.0,13.0,6.0,0.0,0.0,4.0,9.0,0.0,17.0,23.0,23.0,2.0,0.0,998.6086956521739,998.9130434782609,999.0434782608696,999.0869565217391,998.4545454545455,1000.9130434782609,4.0,0.0,1.0,2.0,2.0,3.0,1000.0,999.0,1000.0,1000.0,999.0,1002.0,998.0,998.0,999.0,999.0,998.0,999.0,4.0,2.0,2.0,3.0,3.0,1.0,15.0,21.0,20.0,18.0,17.0,19.0,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,23.0,23.0,22.0,23.0,20.043478260869566,20.0,20.347826086956523,22.82608695652174,25.681818181818183,24.043478260869566,2.0,0.0,1.0,3.0,2.0,1.0,22.0,20.0,21.0,24.0,26.0,25.0,19.0,20.0,20.0,21.0,25.0,23.0,5.0,1.0,1.0,1.0,2.0,4.0,16.0,22.0,21.0,19.0,18.0,18.0
09_20_2017_4,0,0.0,1.0,0.0,0.0,0.0,0.0,66.36363636363636,62.391304347826086,59.869565217391305,77.26086956521739,75.52173913043478,60.59090909090909,9.0,5.0,6.0,12.0,0.0,3.0,70.0,67.0,62.0,91.0,85.0,67.0,63.0,57.0,57.0,57.0,67.0,55.0,7.0,10.0,6.0,7.0,18.0,8.0,6.0,8.0,11.0,4.0,5.0,11.0,326.1818181818182,251.2608695652174,5.608695652173913,0.0,0.0,97.36363636363636,11.0,10.0,0.0,0.0,0.0,16.0,447.0,644.0,49.0,0.0,0.0,232.0,191.0,38.0,0.0,0.0,0.0,0.0,11.0,13.0,6.0,0.0,0.0,4.0,0.0,0.0,17.0,23.0,23.0,2.0,996.1363636363636,998.6086956521739,998.9130434782609,999.0434782608696,999.0869565217391,998.4545454545455,3.0,4.0,0.0,1.0,2.0,2.0,998.0,1000.0,999.0,1000.0,1000.0,999.0,995.0,998.0,998.0,999.0,999.0,998.0,1.0,4.0,2.0,2.0,3.0,3.0,18.0,15.0,21.0,20.0,18.0,17.0,0.0,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,19.0,23.0,23.0,23.0,22.0,24.772727272727273,20.043478260869566,20.0,20.347826086956523,22.82608695652174,25.681818181818183,0.0,2.0,0.0,1.0,3.0,2.0,27.0,22.0,20.0,21.0,24.0,26.0,22.0,19.0,20.0,20.0,21.0,25.0,6.0,5.0,1.0,1.0,1.0,2.0,16.0,16.0,22.0,21.0,19.0,18.0
09_20_2017_5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.36363636363636,62.391304347826086,59.869565217391305,77.26086956521739,75.52173913043478,4.0,9.0,5.0,6.0,12.0,0.0,67.0,70.0,67.0,62.0,91.0,85.0,61.0,63.0,57.0,57.0,57.0,67.0,8.0,7.0,10.0,6.0,7.0,18.0,12.0,6.0,8.0,11.0,4.0,5.0,0.0,326.1818181818182,251.2608695652174,5.608695652173913,0.0,0.0,16.0,11.0,10.0,0.0,0.0,0.0,261.0,447.0,644.0,49.0,0.0,0.0,0.0,191.0,38.0,0.0,0.0,0.0,3.0,11.0,13.0,6.0,0.0,0.0,5.0,0.0,0.0,17.0,23.0,23.0,0.0,996.1363636363636,998.6086956521739,998.9130434782609,999.0434782608696,999.0869565217391,6.0,3.0,4.0,0.0,1.0,2.0,995.0,998.0,1000.0,999.0,1000.0,1000.0,989.0,995.0,998.0,998.0,999.0,999.0,2.0,1.0,4.0,2.0,2.0,3.0,16.0,18.0,15.0,21.0,20.0,18.0,0.0,0.0,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,22.0,19.0,23.0,23.0,23.0,0.0,24.772727272727273,20.043478260869566,20.0,20.347826086956523,22.82608695652174,5.0,0.0,2.0,0.0,1.0,3.0,27.0,27.0,22.0,20.0,21.0,24.0,23.0,22.0,19.0,20.0,20.0,21.0,3.0,6.0,5.0,1.0,1.0,1.0,16.0,16.0,16.0,22.0,21.0,19.0
09_21_2017_0,0,0.0,0.0,0.0,1.0,0.0,0.0,69.65217391304348,0.0,66.36363636363636,62.391304347826086,59.869565217391305,77.26086956521739,11.0,4.0,9.0,5.0,6.0,12.0,80.0,67.0,70.0,67.0,62.0,91.0,64.0,61.0,63.0,57.0,57.0,57.0,9.0,8.0,7.0,10.0,6.0,7.0,3.0,12.0,6.0,8.0,11.0,4.0,0.0,0.0,326.1818181818182,251.2608695652174,5.608695652173913,0.0,0.0,16.0,11.0,10.0,0.0,0.0,0.0,261.0,447.0,644.0,49.0,0.0,0.0,0.0,191.0,38.0,0.0,0.0,0.0,3.0,11.0,13.0,6.0,0.0,23.0,5.0,0.0,0.0,17.0,23.0,995.0434782608696,0.0,996.1363636363636,998.6086956521739,998.9130434782609,999.0434782608696,1.0,6.0,3.0,4.0,0.0,1.0,997.0,995.0,998.0,1000.0,999.0,1000.0,992.0,989.0,995.0,998.0,998.0,999.0,7.0,2.0,1.0,4.0,2.0,2.0,15.0,16.0,18.0,15.0,21.0,20.0,0.08695652173913043,0.0,0.0,0.6956521739130435,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,21.0,24.0,22.0,19.0,23.0,23.0,21.608695652173914,0.0,24.772727272727273,20.043478260869566,20.0,20.347826086956523,7.0,5.0,0.0,2.0,0.0,1.0,24.0,27.0,27.0,22.0,20.0,21.0,21.0,23.0,22.0,19.0,20.0,20.0,5.0,3.0,6.0,5.0,1.0,1.0,11.0,16.0,16.0,16.0,22.0,21.0
09_21_2017_1,1,0.0,0.0,0.0,0.0,1.0,0.0,71.3913043478261,69.65217391304348,0.0,66.36363636363636,62.391304347826086,59.869565217391305,6.0,11.0,4.0,9.0,5.0,6.0,75.0,80.0,67.0,70.0,67.0,62.0,64.0,64.0,61.0,63.0,57.0,57.0,13.0,9.0,8.0,7.0,10.0,6.0,4.0,3.0,12.0,6.0,8.0,11.0,0.0,0.0,0.0,326.1818181818182,251.2608695652174,5.608695652173913,0.0,0.0,16.0,11.0,10.0,0.0,0.0,0.0,261.0,447.0,644.0,49.0,0.0,0.0,0.0,191.0,38.0,0.0,0.0,0.0,3.0,11.0,13.0,6.0,23.0,23.0,5.0,0.0,0.0,17.0,997.5652173913044,995.0434782608696,0.0,996.1363636363636,998.6086956521739,998.9130434782609,0.0,1.0,6.0,3.0,4.0,0.0,998.0,997.0,995.0,998.0,1000.0,999.0,997.0,992.0,989.0,995.0,998.0,998.0,2.0,7.0,2.0,1.0,4.0,2.0,21.0,15.0,16.0,18.0,15.0,21.0,0.0,0.08695652173913043,0.0,0.0,0.6956521739130435,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,23.0,21.0,24.0,22.0,19.0,23.0,19.17391304347826,21.608695652173914,0.0,24.772727272727273,20.043478260869566,20.0,5.0,7.0,5.0,0.0,2.0,0.0,21.0,24.0,27.0,27.0,22.0,20.0,18.0,21.0,23.0,22.0,19.0,20.0,3.0,5.0,3.0,6.0,5.0,1.0,15.0,11.0,16.0,16.0,16.0,22.0
09_21_2017_2,0,1.0,0.0,0.0,0.0,0.0,1.0,78.17391304347827,71.3913043478261,69.65217391304348,0.0,66.36363636363636,62.391304347826086,7.0,6.0,11.0,4.0,9.0,5.0,83.0,75.0,80.0,67.0,70.0,67.0,72.0,64.0,64.0,61.0,63.0,57.0,11.0,13.0,9.0,8.0,7.0,10.0,5.0,4.0,3.0,12.0,6.0,8.0,8.782608695652174,0.0,0.0,0.0,326.1818181818182,251.2608695652174,0.0,0.0,0.0,16.0,11.0,10.0,106.0,0.0,0.0,261.0,447.0,644.0,0.0,0.0,0.0,0.0,191.0,38.0,6.0,0.0,0.0,3.0,11.0,13.0,17.0,23.0,23.0,5.0,0.0,0.0,998.8260869565217,997.5652173913044,995.0434782608696,0.0,996.1363636363636,998.6086956521739,0.0,0.0,1.0,6.0,3.0,4.0,999.0,998.0,997.0,995.0,998.0,1000.0,998.0,997.0,992.0,989.0,995.0,998.0,2.0,2.0,7.0,2.0,1.0,4.0,21.0,21.0,15.0,16.0,18.0,15.0,5.913043478260869,0.0,0.08695652173913043,0.0,0.0,0.6956521739130435,9.0,0.0,1.0,0.0,0.0,2.0,23.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,11.0,23.0,21.0,24.0,22.0,19.0,16.652173913043477,19.17391304347826,21.608695652173914,0.0,24.772727272727273,20.043478260869566,3.0,5.0,7.0,5.0,0.0,2.0,18.0,21.0,24.0,27.0,27.0,22.0,16.0,18.0,21.0,23.0,22.0,19.0,2.0,3.0,5.0,3.0,6.0,5.0,18.0,15.0,11.0,16.0,16.0,16.0
